ID,y
3612,110.20697
3614,98.41791
3615,95.156456
3617,100.73143
3618,111.370384
3619,111.10319
3620,108.98339
3621,96.13138
3625,104.68711
3626,102.70911
3630,103.203186
3631,106.330864
3632,96.40778
3633,93.49384
3634,109.824295
3637,98.84298
3639,94.07235
3640,108.25693
3641,92.91004
3644,111.88273
3645,99.351105
3646,93.57335
3647,92.3388
3648,110.711395
3653,112.857
3654,100.10786
3655,109.52496
3659,102.06912
3660,97.53001
3662,106.714165
3666,101.18617
3668,99.38666
3671,99.706924
3673,93.97957
3674,105.26837
3675,97.00783
3681,94.29065
3682,113.69338
3686,105.451546
3687,93.98277
3692,79.46808
3695,109.61066
3696,97.425064
3699,109.01146
3705,116.87016
3707,80.44394
3708,95.72305
3709,112.031586
3710,97.56344
3712,96.63528
3715,113.50226
3716,95.413055
3720,103.65927
3722,80.44394
3726,92.10864
3728,98.47494
3729,116.03484
3731,104.15038
3735,110.00986
3736,100.247
3739,102.67371
3741,111.199425
3743,106.47179
3744,95.97698
3745,114.18918
3746,102.78322
3751,97.36241
3753,95.4634
3760,112.19899
3761,96.87079
3762,108.55015
3763,93.63777
3765,93.47982
3768,109.699486
3769,93.915886
3770,94.36308
3773,111.414154
3774,100.84156
3776,97.29501
3778,95.82698
3779,109.31646
3780,95.87883
3781,101.46416
3782,104.3245
3783,110.43568
3784,102.30915
3786,92.719185
3789,103.41707
3790,98.28685
3793,108.62869
3795,113.10748
3797,95.73824
3798,117.475426
3800,108.44311
3804,100.14389
3810,99.69754
3815,112.91525
3816,100.14389
3818,105.513275
3824,110.26381
3828,102.305336
3830,109.759995
3831,96.44312
3832,78.09717
3834,113.75163
3835,96.74366
3836,108.81528
3838,95.97704
3839,116.83438
3840,110.99057
3845,94.66448
3846,109.62085
3847,96.13056
3849,77.199715
3853,107.212616
3855,106.53548
3856,96.942604
3864,83.83712
3865,98.97097
3866,115.09042
3867,108.77883
3868,108.44311
3869,95.5178
3871,96.71256
3875,109.577385
3876,98.18134
3878,92.66602
3879,110.99561
3881,108.44311
3883,104.776764
3884,95.62653
3886,109.47145
3890,101.50964
3893,107.75093
3897,101.52002
3901,96.12464
3902,105.97743
3913,107.823616
3914,94.86994
3916,93.400276
3917,111.30281
3924,102.19647
3925,94.659035
3928,95.5348
3929,113.37015
3932,94.82993
3933,108.70346
3934,79.16077
3935,94.56582
3936,97.814644
3937,108.37798
3938,89.99542
3939,102.38498
3943,91.35559
3944,110.26454
3945,110.93234
3946,100.905464
3947,108.632675
3948,96.262665
3949,110.99566
3950,95.355
3951,103.86692
3952,92.7984
3953,99.75814
3961,114.7016
3962,93.03912
3966,97.31028
3967,107.69711
3968,101.84933
3969,111.226105
3970,101.6911
3971,100.66765
3973,98.45446
3974,111.3313
3975,113.76128
3977,94.39289
3979,104.33647
3985,103.86518
3986,108.60099
3988,102.210495
3991,94.02969
3992,105.70174
3993,104.73889
3994,98.20639
3995,113.67909
4005,102.77292
4007,97.25233
4008,109.55836
4009,98.76499
4010,106.79112
4011,79.22006
4012,95.749985
4013,102.05007
4015,103.02904
4016,104.87381
4018,101.49855
4025,95.35291
4026,102.258736
4028,108.48884
4029,97.298416
4031,97.70116
4032,111.39221
4033,98.25043
4034,107.13718
4037,102.80259
4038,105.13053
4039,94.88159
4041,95.44471
4042,103.665794
4043,96.52853
4044,108.70346
4045,93.104546
4046,107.37713
4047,95.66302
4048,101.489075
4049,106.42849
4051,93.32223
4052,113.1334
4058,103.34914
4062,113.47263
4064,106.06822
4067,97.338875
4068,77.52753
4070,100.65981
4072,119.37874
4074,110.490486
4075,96.30315
4076,110.00852
4077,96.097145
4078,103.92467
4080,108.70346
4082,100.74225
4085,92.625305
4086,101.13391
4088,102.258736
4089,98.39201
4092,77.02124
4094,100.6907
4095,110.19074
4096,100.97728
4097,109.90247
4102,104.09681
4105,105.99059
4107,110.30124
4111,101.30185
4112,103.95433
4113,94.21049
4114,106.00897
4115,94.609795
4116,109.2716
4117,97.32735
4118,94.89397
4119,108.77687
4120,95.127144
4122,79.63555
4125,93.29093
4126,111.35594
4129,110.43458
4134,106.63287
4137,93.11161
4141,100.62223
4142,99.51585
4144,99.32512
4145,102.19647
4146,104.78306
4150,97.95952
4151,80.35323
4154,97.338875
4156,92.256294
4157,105.23163
4159,104.87381
4160,95.37024
4161,108.93222
4168,95.499214
4171,107.87523
4172,109.6635
4173,97.808304
4175,92.595055
4176,108.70346
4177,99.32512
4178,102.237465
4179,105.03776
4181,104.4891
4183,97.298416
4184,108.16732
4185,91.95856
4186,111.177345
4188,103.02368
4190,112.214966
4192,92.65295
4193,104.3128
4194,110.52083
4195,105.33918
4196,78.38075
4202,97.77099
4203,99.370735
4208,90.33641
4209,111.71744
4210,100.31884
4211,106.55367
4212,117.42249
4214,105.52246
4215,94.988754
4216,103.53385
4217,92.65944
4219,92.64155
4222,108.37798
4224,77.63
4231,106.14512
4232,97.298416
4234,103.14526
4236,99.32512
4237,104.6567
4240,96.98482
4242,99.510254
4243,92.9996
4247,92.739746
4248,115.51577
4249,100.206604
4254,105.43263
4263,92.66481
4265,115.140495
4267,108.34044
4268,110.94768
4271,108.2966
4272,98.88427
4273,108.292885
4274,95.6905
4276,92.89623
4278,100.14878
4280,95.695305
4281,111.59655
4283,101.5164
4284,110.275024
4285,110.00202
4286,106.54135
4287,98.217514
4288,119.31407
4289,94.37457
4290,87.55922
4293,94.24373
4296,111.265724
4297,94.43601
4299,95.25562
4303,108.22421
4310,101.356514
4312,104.314514
4318,105.34254
4320,104.181435
4322,99.721245
4323,113.743835
4325,106.13926
4326,111.32763
4328,110.38056
4330,108.45757
4332,111.92672
4333,99.725945
4335,98.55806
4336,100.159355
4338,104.87536
4341,95.225655
4342,106.65878
4344,103.504196
4347,95.15819
4348,105.82255
4351,106.719444
4352,96.170685
4353,98.94344
4355,105.2073
4356,92.625305
4359,104.68404
4360,98.68284
4361,96.827286
4364,100.04179
4365,103.70951
4368,99.09212
4372,93.55211
4374,91.15667
4376,94.24282
4377,112.1233
4380,94.22833
4383,104.70754
4384,94.895195
4385,98.77194
4389,96.42475
4391,93.2592
4392,106.199
4393,90.92192
4395,95.61892
4396,110.507996
4398,111.27222
4399,109.57813
4401,90.79733
4406,101.2768
4408,106.0328
4412,105.82255
4415,101.47261
4418,105.92487
4419,91.15667
4420,77.52753
4422,109.85772
4423,91.15667
4425,96.27842
4428,99.84187
4431,109.16593
4434,105.447075
4436,96.87431
4437,111.66277
4439,117.274345
4440,98.12921
4441,109.626724
4444,100.03924
4445,105.71548
4446,92.66464
4447,111.992
4452,109.70834
4456,106.73848
4457,93.027756
4458,98.81177
4460,92.625305
4461,117.06062
4462,96.74376
4465,103.5452
4466,103.318726
4468,98.204155
4469,107.91
4472,107.717674
4475,94.11799
4478,96.26313
4479,114.55447
4480,94.101105
4483,79.82034
4484,94.95666
4485,108.03887
4486,101.6911
4488,100.613525
4489,111.51881
4490,95.95447
4491,99.29414
4492,94.4406
4493,105.739586
4494,96.39838
4495,100.20185
4498,77.71141
4499,92.41405
4500,103.84269
4503,106.654755
4505,103.087494
4506,96.936424
4507,93.91946
4508,105.34254
4510,110.36194
4511,91.48522
4513,103.012215
4516,81.361015
4519,93.76079
4521,106.08862
4531,92.38928
4532,77.44247
4533,104.4722
4534,104.067856
4536,105.34254
4537,93.027756
4539,95.49323
4542,104.01135
4545,93.334625
4549,91.08433
4551,98.51224
4554,101.77088
4556,105.94914
4559,111.76122
4561,112.17966
4562,108.75071
4566,111.45238
4569,93.14253
4570,110.507996
4573,93.7345
4574,101.31815
4575,97.7597
4577,92.51019
4578,109.80178
4580,99.92355
4582,100.16806
4583,109.85772
4585,95.20865
4587,105.34254
4595,92.512886
4596,105.78498
4601,100.34879
4602,109.95552
4603,93.60645
4605,101.06481
4606,96.512314
4607,110.31086
4608,94.978516
4610,95.38128
4613,108.9063
4617,95.92716
4618,110.8713
4619,91.58194
4620,95.8093
4622,96.805214
4625,92.625305
4626,105.34254
4627,95.68298
4629,82.479744
4631,90.20197
4633,105.34254
4634,111.385216
4635,94.79256
4639,98.07548
4640,106.151405
4642,105.31989
4644,98.81811
4646,105.34254
4647,99.31353
4648,79.72088
4649,92.71157
4650,110.63434
4655,91.08433
4660,94.294716
4661,112.01235
4662,91.79175
4663,112.81779
4665,97.3813
4666,111.38798
4667,104.91433
4668,93.5499
4670,94.43823
4671,103.177
4672,100.26849
4673,105.842384
4675,108.48317
4676,95.75538
4677,110.96152
4680,97.16341
4682,96.21081
4683,107.89633
4685,105.82255
4686,93.19411
4688,109.911095
4690,103.376114
4692,109.068245
4693,93.70247
4697,91.18008
4700,105.8208
4702,108.93806
4707,117.43709
4708,92.37908
4710,82.99601
4716,104.334335
4717,96.120804
4718,94.74928
4720,95.7596
4721,79.598694
4723,97.94597
4726,110.92312
4727,91.46396
4729,96.49341
4731,97.61862
4732,106.575264
4735,104.83809
4736,106.22342
4737,93.5279
4738,108.25422
4739,112.13812
4744,106.59919
4747,95.06909
4749,108.65095
4750,92.37908
4752,110.490395
4755,101.541534
4756,106.72083
4757,111.90408
4758,94.972466
4759,105.86409
4763,97.26895
4764,107.15408
4765,94.79521
4766,94.26097
4767,100.01188
4769,111.11011
4770,95.15007
4771,79.73204
4772,104.78528
4774,110.52083
4776,102.54684
4777,107.80198
4778,102.1
4780,95.5081
4784,95.90559
4786,103.744125
4787,77.46766
4788,96.186134
4789,110.490395
4791,105.71247
4792,95.25003
4795,109.186745
4796,90.273056
4803,92.8435
4805,92.09958
4807,94.169495
4809,97.34603
4816,92.57726
4817,82.881584
4818,90.29042
4820,94.017975
4821,105.29453
4823,110.53355
4824,97.85399
4825,113.21582
4829,95.048515
4830,97.90714
4831,109.95185
4833,105.42005
4836,93.363625
4837,109.911095
4838,93.53701
4840,97.02867
4841,80.470764
4842,90.14899
4843,109.058716
4844,93.89536
4849,108.473595
4851,99.0759
4852,94.853676
4858,93.71408
4860,97.90714
4863,111.24088
4864,97.102936
4865,110.44379
4867,96.22077
4868,97.00739
4869,109.806564
4873,92.62229
4875,102.45657
4876,109.96001
4877,98.161156
4878,110.11832
4880,77.19438
4886,112.453575
4888,107.49153
4889,92.47579
4890,108.335175
4893,96.76081
4895,96.2685
4896,102.54441
4899,93.83319
4901,100.15546
4902,110.572845
4903,96.20242
4904,110.490395
4910,93.181725
4912,92.1223
4915,97.14287
4916,107.001945
4917,101.03436
4920,104.78528
4927,105.558205
4928,95.58203
4931,107.25074
4934,93.00798
4936,95.24543
4939,109.04662
4942,110.54367
4943,97.60225
4944,105.952515
4945,97.372696
4947,107.74231
4948,91.20096
4951,93.72527
4952,110.490395
4953,94.39875
4956,96.20242
4957,117.11349
4958,101.857086
4960,95.703094
4968,94.20134
4969,104.06143
4971,108.54678
4973,110.97058
4975,111.24002
4976,96.12511
4978,94.941635
4979,98.247505
4982,97.161476
4983,102.22202
4984,98.99073
4985,117.43709
4986,103.18652
4987,114.20971
4988,99.6045
4994,97.30126
4995,93.43142
5002,80.408
5004,94.019684
5005,103.86099
5006,99.034706
5007,107.69092
5009,110.312386
5011,110.97058
5014,105.270935
5015,104.31337
5018,97.56505
5019,112.21157
5020,93.64872
5021,104.55995
5022,92.901505
5023,99.635666
5025,97.41231
5032,103.85156
5034,90.65315
5036,93.07713
5038,94.46133
5039,111.04947
5046,99.0191
5049,112.21157
5051,92.0456
5052,93.49685
5053,110.52083
5054,96.61931
5055,92.85265
5057,93.00251
5059,94.52791
5062,99.92714
5063,111.99295
5065,112.009445
5069,94.67946
5071,98.60513
5074,107.403465
5075,93.32388
5076,93.947426
5077,77.46766
5079,106.04147
5080,96.63885
5081,109.911095
5083,104.25364
5088,108.055786
5089,93.85218
5093,100.819305
5094,104.050514
5095,95.0468
5099,106.2911
5101,111.316315
5103,104.239174
5104,94.498886
5105,104.07763
5107,93.98495
5108,105.30805
5109,95.62877
5111,97.53523
5112,110.57293
5113,99.09889
5114,102.93797
5115,95.361015
5118,92.98445
5122,96.61931
5123,81.06559
5125,93.82974
5127,106.789116
5128,98.547966
5129,115.15087
5132,99.034706
5134,110.53558
5135,95.495865
5137,108.636826
5142,94.51053
5143,102.05329
5144,93.55858
5148,94.597404
5149,92.62014
5150,102.19647
5154,77.52753
5155,97.187836
5159,93.79057
5164,95.173485
5165,117.149506
5166,91.36863
5167,105.951775
5169,111.142784
5171,90.361786
5172,110.5363
5176,96.54404
5184,105.01806
5185,105.91508
5186,104.03811
5188,103.1333
5189,105.46447
5190,97.28239
5191,117.149506
5193,110.43458
5196,93.47496
5199,80.7867
5200,108.14543
5203,97.388054
5204,111.970245
5205,98.34133
5207,96.95329
5208,99.21325
5212,97.76881
5214,96.45246
5218,97.870636
5220,100.159325
5222,93.0673
5224,95.2778
5225,104.79796
5227,110.70679
5229,106.89075
5232,93.55438
5233,119.702354
5234,103.643715
5237,110.3756
5239,110.79345
5240,94.454
5241,113.91726
5244,93.637245
5248,110.504555
5251,91.43299
5253,92.425644
5255,97.13248
5256,97.11884
5257,92.460304
5259,97.96304
5260,107.15464
5266,93.2592
5268,97.768005
5275,109.911095
5276,103.07627
5277,96.07223
5279,95.41184
5280,107.31347
5281,91.944305
5283,104.538055
5284,79.96131
5285,93.18482
5286,102.99389
5287,98.31646
5289,91.44679
5290,110.43458
5292,109.87828
5293,98.89258
5294,103.93945
5297,93.79703
5299,98.609764
5302,93.380066
5305,79.60529
5306,95.3524
5308,102.77617
5309,95.864105
5310,120.13275
5312,109.97818
5316,106.95949
5317,96.90177
5319,81.06559
5320,97.16571
5323,97.33405
5329,99.86807
5331,109.65331
5334,106.263756
5336,110.78413
5338,103.947136
5341,106.44458
5345,95.10753
5348,98.00836
5349,112.89384
5355,110.07493
5356,96.778
5360,109.36554
5362,105.55456
5364,105.16457
5366,105.42753
5367,96.61828
5368,93.50557
5370,96.55737
5371,77.52753
5373,105.99516
5375,110.3756
5376,96.77293
5378,105.88894
5379,102.28091
5383,95.50939
5384,100.217674
5389,112.85087
5391,78.52576
5393,112.20077
5395,109.77302
5397,109.24292
5398,96.38595
5399,113.93356
5401,118.968445
5402,97.04352
5403,113.58092
5404,95.54948
5407,78.38075
5408,93.25881
5413,109.92068
5414,99.47435
5417,97.18893
5418,109.87828
5420,108.23896
5421,94.236176
5424,96.34314
5425,111.970245
5426,101.93845
5429,111.47479
5431,95.655846
5437,104.280365
5440,92.51057
5444,108.48906
5446,105.2248
5447,102.4067
5451,97.078354
5452,106.52918
5455,103.643715
5456,96.27653
5458,92.74811
5459,100.341324
5460,94.35213
5462,96.99369
5463,107.461586
5464,91.44365
5465,110.15996
5466,98.80434
5467,104.364944
5468,106.033
5469,112.08022
5472,94.392105
5474,94.55
5475,94.4589
5476,96.225624
5479,107.05688
5480,113.1334
5482,106.937996
5485,91.58057
5486,118.968445
5488,79.66925
5495,106.89075
5496,101.14642
5497,111.74149
5499,109.9461
5503,92.449356
5504,94.209785
5507,97.77434
5509,105.04837
5511,94.27273
5512,110.19988
5516,110.82319
5517,94.78352
5518,104.08699
5521,94.52996
5522,106.761154
5527,102.29664
5528,96.87775
5529,105.46447
5532,103.47949
5533,106.25565
5535,104.96766
5536,101.6456
5540,94.25234
5547,93.27684
5548,111.56357
5550,77.19755
5551,95.60379
5554,109.64965
5555,96.87654
5559,109.052635
5560,90.86987
5561,110.10347
5562,97.62645
5563,110.20001
5565,82.43605
5566,100.44027
5567,103.57368
5568,94.786385
5572,97.22986
5574,95.38955
5576,99.24551
5579,111.68016
5580,85.06397
5581,90.78531
5583,95.99946
5584,110.24994
5586,110.09677
5587,94.91697
5589,103.55162
5591,106.161385
5592,96.27545
5593,107.09346
5594,96.62953
5595,85.670204
5596,109.911095
5597,104.25638
5598,116.36712
5599,97.30581
5602,114.221756
5603,96.62953
5605,94.35315
5607,94.11389
5608,95.42167
5609,96.08139
5610,94.54713
5612,95.351555
5613,105.46447
5614,95.51966
5616,94.553085
5621,95.27098
5623,97.72435
5628,113.46421
5629,96.35203
5631,112.36542
5633,100.183525
5638,102.99369
5639,95.14042
5640,100.62001
5645,97.88852
5646,79.79866
5649,95.68133
5653,103.62322
5655,114.9092
5656,94.56565
5658,94.90146
5662,117.249054
5663,92.09176
5667,93.4064
5670,97.30581
5671,103.168304
5672,95.60223
5673,103.87551
5674,92.55298
5675,103.53744
5676,94.46068
5679,113.182976
5683,109.02693
5687,96.36708
5688,76.81637
5690,100.123665
5691,114.23395
5692,97.41002
5693,108.449524
5694,94.13176
5697,108.40121
5698,92.73053
5699,111.3313
5704,96.404045
5707,113.182976
5709,97.030426
5710,92.50242
5714,94.296074
5718,94.00371
5721,95.53373
5723,94.90457
5724,112.02202
5725,92.37908
5726,103.309044
5729,99.48074
5730,104.08699
5731,97.02293
5733,77.42776
5736,93.562805
5741,109.62608
5745,110.69732
5747,94.52803
5748,112.93189
5750,111.944496
5751,106.23271
5752,96.06138
5754,95.19952
5755,95.06288
5757,101.41618
5758,116.04761
5760,108.07868
5762,104.41201
5766,107.076645
5768,97.30907
5769,118.59684
5770,99.332756
5771,111.01372
5772,92.61857
5773,102.05717
5774,95.94236
5776,94.39879
5777,111.3313
5778,93.95195
5780,111.04947
5782,92.18081
5783,77.86162
5784,97.94443
5786,95.98607
5788,93.979485
5789,98.93422
5790,95.28884
5791,106.79098
5793,100.31339
5794,97.04682
5796,117.65081
5797,95.07934
5801,97.52786
5803,96.36708
5804,104.31949
5805,95.284645
5806,77.04938
5808,109.1615
5813,94.791115
5815,96.953896
5816,106.41327
5822,98.16277
5823,111.3313
5825,107.662476
5827,109.95192
5829,103.35736
5830,97.52776
5831,96.32219
5832,97.190796
5833,109.1615
5837,114.58335
5838,91.994606
5839,96.02706
5842,100.62001
5844,108.65024
5845,94.42229
5846,107.1342
5848,76.996445
5850,108.429825
5851,92.91673
5853,97.30907
5854,105.7491
5858,100.62001
5860,112.63004
5864,104.208595
5866,96.688126
5867,113.182976
5868,96.005295
5869,112.227165
5870,92.477585
5871,109.02139
5874,115.50517
5876,110.558426
5877,90.37399
5878,94.49577
5879,112.186325
5880,100.775764
5884,92.28843
5886,111.14632
5890,99.793755
5896,96.95213
5897,104.632996
5898,97.30907
5901,105.31972
5903,110.52083
5906,94.54713
5908,113.1334
5909,92.40619
5910,105.46447
5911,92.51375
5912,105.13933
5914,115.50517
5919,110.97058
5924,96.638176
5926,94.80144
5929,104.31618
5930,99.716896
5932,92.0672
5933,111.05793
5934,93.3109
5935,109.83511
5936,93.770874
5937,110.340355
5938,95.99732
5939,105.84221
5942,100.424164
5943,92.57937
5944,99.73773
5946,110.99566
5951,93.918304
5953,103.56931
5954,95.14594
5957,105.74834
5961,99.8014
5962,101.990204
5964,79.61231
5965,98.29108
5968,114.73015
5969,94.9826
5974,94.49872
5975,95.6145
5978,80.32576
5981,104.08699
5982,94.22725
5983,100.47031
5989,106.202545
5991,92.87333
5992,98.68361
5995,100.377075
5996,105.44664
5997,110.889915
5998,95.81637
5999,76.76004
6001,110.50678
6002,94.43602
6003,98.58012
6004,95.14594
6006,105.92312
6007,94.3873
6011,99.03383
6012,110.094
6014,92.51375
6015,105.68466
6016,94.523224
6017,111.48103
6018,97.30907
6024,94.44901
6025,103.97584
6026,112.2317
6028,107.71132
6029,76.76584
6030,99.38822
6036,114.73015
6040,95.284645
6041,110.64031
6042,93.510216
6044,97.02789
6045,106.79098
6047,103.64688
6048,101.30931
6049,95.830956
6051,116.36712
6052,98.56779
6053,90.29042
6054,109.21609
6058,97.840004
6059,98.09544
6062,97.119125
6063,117.73468
6064,107.06356
6065,95.284645
6067,101.36398
6068,110.86824
6070,104.97382
6071,108.69821
6072,109.680916
6080,109.680916
6081,93.55926
6084,103.8081
6087,92.966705
6089,103.893616
6092,109.680916
6094,94.19689
6095,109.911095
6097,111.00341
6100,100.32582
6104,110.16261
6105,95.86918
6106,102.142555
6107,81.03737
6108,95.36969
6109,109.680916
6110,93.8492
6114,109.680916
6116,93.88947
6117,97.427734
6118,93.53755
6123,78.79881
6125,110.52083
6128,102.73751
6130,104.0194
6132,105.397675
6137,79.03456
6139,111.39705
6140,95.741684
6141,110.78272
6142,105.58295
6144,103.351616
6145,94.98509
6146,97.38612
6149,92.62972
6156,93.61558
6159,111.435844
6160,95.741684
6162,104.447334
6164,101.07286
6165,92.56709
6168,78.296295
6169,109.1615
6170,97.68507
6171,105.59125
6172,92.23112
6173,107.79527
6176,99.2621
6177,93.05065
6178,95.3656
6180,95.568275
6181,106.6179
6182,96.21916
6185,93.57219
6186,110.6288
6188,107.24908
6189,96.488464
6192,103.8081
6193,93.056335
6194,106.79098
6195,98.74963
6196,118.71867
6197,93.238174
6201,109.985725
6202,94.640564
6203,94.52085
6204,95.75886
6207,117.08759
6209,96.84752
6210,96.01056
6211,111.67303
6213,111.63353
6216,92.60643
6217,92.455666
6219,95.351555
6222,77.04938
6223,110.40199
6235,97.777306
6240,98.17964
6242,94.41303
6247,92.55298
6251,110.85551
6254,115.9428
6255,92.90331
6260,104.81293
6261,93.64587
6262,100.32933
6264,114.32533
6269,109.72725
6271,101.54516
6275,110.72023
6276,93.24935
6278,105.48994
6279,111.21952
6281,114.10552
6284,92.102455
6286,97.229195
6287,77.48375
6288,94.54797
6292,97.8092
6293,95.333984
6295,97.5438
6298,105.423256
6300,108.30437
6304,106.67862
6308,104.88624
6310,94.54424
6312,109.680916
6320,97.02293
6324,92.73023
6325,108.63747
6330,102.61128
6336,108.98024
6340,104.38554
6341,97.777306
6342,101.237305
6344,97.75053
6345,106.28341
6347,111.56357
6348,96.24193
6349,105.423256
6351,77.322655
6353,108.27562
6354,95.24939
6357,92.66555
6358,100.24788
6360,102.41015
6363,113.46421
6364,91.40667
6368,110.2493
6370,94.91961
6371,95.496216
6377,102.11407
6379,95.606445
6381,93.40541
6382,77.322655
6383,111.231476
6388,110.344345
6390,107.47531
6392,103.35736
6393,100.13151
6395,91.09969
6398,106.234604
6401,77.04938
6402,94.92034
6403,109.4092
6405,96.934044
6406,90.751305
6407,111.3313
6409,105.309265
6411,92.66208
6413,94.27148
6416,96.99277
6417,104.439186
6418,93.17084
6419,118.61393
6420,106.794556
6426,104.68842
6429,97.36769
6430,94.18656
6431,109.4092
6432,96.77003
6434,99.39141
6437,112.57101
6438,93.265366
6439,103.9365
6440,93.23484
6441,94.50595
6442,108.714
6443,97.32066
6445,94.516365
6448,113.1334
6450,105.54402
6453,97.24469
6455,102.95011
6457,96.278824
6458,98.83694
6461,96.89666
6464,111.37741
6467,96.702415
6469,102.91511
6470,80.24788
6471,97.82521
6473,107.46283
6474,93.61676
6479,95.4568
6481,99.53402
6484,110.38133
6495,89.85417
6496,106.38174
6505,105.41316
6506,91.61345
6508,99.051865
6509,94.22305
6510,107.16454
6512,106.897835
6513,96.16909
6514,107.35503
6515,91.08269
6519,94.44625
6521,98.67265
6523,77.6345
6525,103.39347
6526,96.9775
6528,93.43864
6529,99.43309
6531,109.97639
6533,102.136604
6534,93.865524
6535,110.99566
6536,93.23208
6537,113.62266
6540,92.57352
6541,111.231476
6547,104.84118
6548,99.77748
6551,110.28832
6553,105.65082
6555,103.8081
6556,97.50793
6561,77.78904
6564,94.30218
6565,110.99566
6568,97.91652
6569,108.714
6573,102.79784
6574,97.211716
6577,112.61183
6579,113.46421
6581,95.43014
6582,110.014984
6585,104.32023
6586,93.52515
6589,107.29414
6590,76.75987
6593,101.46391
6594,110.73319
6595,89.99185
6599,94.40405
6600,94.63599
6601,111.05876
6602,91.40667
6603,113.1334
6604,96.62247
6607,107.88752
6608,111.20712
6609,93.7957
6611,95.2743
6613,108.714
6614,97.164116
6616,93.17988
6617,108.714
6618,94.91099
6619,102.72875
6621,103.8081
6627,102.680954
6629,110.63638
6631,76.996445
6634,95.25061
6636,96.06084
6638,97.91652
6639,108.714
6641,111.3313
6642,99.896286
6651,116.04895
6654,77.82621
6657,95.60311
6663,95.37174
6665,102.558395
6666,95.98826
6668,94.55616
6669,103.8081
6670,98.56237
6671,101.377144
6673,97.099846
6675,95.8137
6676,77.322655
6677,93.6893
6679,95.76135
6680,108.18371
6681,107.16454
6685,106.90703
6688,95.08104
6689,89.4009
6690,96.73789
6692,108.714
6693,92.8878
6694,95.0855
6698,118.61393
6699,93.48476
6700,107.73038
6701,96.278824
6702,113.7836
6704,89.4009
6707,105.86105
6712,110.44433
6713,91.81936
6715,107.668434
6721,105.33696
6722,95.351555
6723,109.67037
6724,93.326485
6725,118.61393
6731,109.50252
6735,89.11265
6736,104.74499
6737,107.388695
6738,98.64167
6739,100.408775
6741,101.968605
6743,98.27432
6745,94.55616
6747,108.28719
6749,91.67786
6750,108.20741
6751,114.5117
6752,106.319885
6753,108.714
6755,106.915985
6756,92.849915
6757,103.08004
6759,110.233444
6761,92.41188
6763,97.82521
6764,118.59684
6765,100.284584
6766,111.82405
6768,105.92312
6771,89.4009
6773,93.591576
6774,99.290375
6778,108.66523
6779,96.52303
6781,97.06703
6784,105.81827
6786,100.25556
6787,96.00332
6790,99.03619
6793,103.56711
6795,108.714
6798,110.88691
6806,95.77929
6807,95.583984
6810,94.0048
6815,102.48606
6816,91.62902
6817,97.38901
6818,92.93637
6819,103.64688
6820,97.46742
6822,94.03053
6823,116.36712
6824,109.04008
6825,94.60611
6828,77.265305
6829,114.96304
6831,102.84575
6832,94.478004
6833,111.70016
6834,95.741684
6836,105.070656
6837,110.97058
6838,94.22104
6840,100.16391
6843,92.43058
6845,92.231895
6846,96.39474
6847,110.24595
6851,102.15699
6852,97.63257
6853,102.48109
6858,104.922554
6861,110.94157
6863,111.05876
6864,78.320885
6865,96.72198
6866,110.3756
6867,102.50985
6868,102.78915
6869,93.80166
6870,109.04008
6874,101.4715
6875,96.37938
6877,105.92312
6878,98.88084
6880,93.73703
6883,105.11428
6884,94.09787
6886,95.01756
6890,99.07621
6893,104.56819
6894,90.85901
6899,105.92312
6900,93.94133
6904,93.07582
6905,107.61371
6906,94.87409
6910,94.74812
6912,102.64229
6913,113.34498
6920,93.094185
6922,96.85721
6923,108.714
6926,95.58213
6927,103.21214
6928,92.54596
6931,116.59142
6933,91.604805
6936,91.14048
6937,109.911095
6939,94.19009
6941,100.91078
6942,105.01717
6943,91.73933
6944,102.38007
6945,90.92023
6946,104.65932
6947,117.60501
6949,109.01856
6951,106.58635
6953,102.81554
6954,93.51975
6955,105.618195
6963,110.316086
6964,95.07628
6966,100.35261
6968,93.63594
6970,106.6179
6972,108.41847
6976,107.1348
6978,110.3756
6981,95.834
6985,109.19648
6986,94.11878
6987,109.98367
6989,100.997154
6991,116.36712
6993,111.559784
6994,96.23387
6995,107.44403
6996,92.9949
6997,112.20131
6998,80.97296
7001,108.303444
7003,109.86415
7006,90.72128
7008,91.495865
7010,90.97151
7011,97.666626
7012,93.16584
7013,94.19223
7014,108.69181
7017,100.86407
7018,93.59467
7019,91.40827
7023,91.87245
7024,102.139
7025,93.24818
7026,109.483055
7027,92.53347
7028,113.29912
7030,108.714
7031,99.76861
7033,105.139404
7036,94.40427
7037,95.0187
7039,93.837006
7044,94.60302
7045,110.97058
7046,105.76116
7049,94.16141
7050,92.012474
7051,106.6179
7054,108.71219
7055,94.03905
7057,91.68002
7060,105.92312
7061,97.30907
7063,93.34318
7064,109.44353
7067,93.73703
7071,100.65672
7074,105.78129
7075,92.82978
7078,110.97058
7079,89.62769
7080,101.71231
7081,97.362816
7082,110.52083
7083,95.84345
7085,92.53212
7092,103.64688
7094,90.49062
7100,92.142845
7101,103.57901
7102,110.3756
7104,109.68294
7105,97.30907
7106,96.93048
7107,100.118416
7108,76.81637
7109,93.06513
7110,109.911095
7112,94.244026
7113,107.04849
7114,104.82679
7116,110.490395
7117,101.14819
7118,98.759415
7120,92.82887
7121,103.15929
7123,103.16428
